snapped_at,price,market_cap,total_volume
2025-05-27 00:00:00 UTC,1.0910671830451486,584227412.3429846,351080.5870813115
2025-05-28 00:00:00 UTC,1.1022918668386545,590236861.0019073,2503474.4766888367
2025-05-29 00:00:00 UTC,1.0825552343175588,579664414.2115966,806126.6606672911
2025-05-30 00:00:00 UTC,1.090757642308336,584019531.8863715,593953.5923462615
2025-05-31 00:00:00 UTC,1.0885811344581133,582896793.6633762,4244784.850706662
2025-06-01 00:00:00 UTC,1.0910886604186114,584284515.2087867,113595.68035132169
2025-06-02 00:00:00 UTC,1.0797316140873674,578156868.0197763,916539.3038898882
2025-06-03 00:00:00 UTC,1.091623591643003,584511879.2516311,156637.02933385567
2025-06-04 00:00:00 UTC,1.0900361016460753,583458554.7340189,67486.1613111707
2025-06-05 00:00:00 UTC,1.0918015008990034,584400980.0413681,294167.6917481088
2025-06-06 00:00:00 UTC,1.0930183727533733,585056829.0590453,147317.3734327566
2025-06-07 00:00:00 UTC,1.092053288438748,584539064.8977904,319887.8942427605
2025-06-08 00:00:00 UTC,1.0920992885059886,584455935.5806162,127512.89263575677
2025-06-09 00:00:00 UTC,1.0963136843139274,586738671.7425114,1545773.929209634
2025-06-10 00:00:00 UTC,1.1113674961239204,595074976.7446282,3480153.3246285594
2025-06-11 00:00:00 UTC,1.0955075267713192,586634884.0393686,2551337.5053839926
2025-06-12 00:00:00 UTC,1.0929898787923227,585280482.8939109,5813950.153664076
2025-06-13 00:00:00 UTC,1.0935092413828782,585489443.4014988,2059968.2896228153
2025-06-14 00:00:00 UTC,1.0931241497627326,585316033.2774277,4502053.214511771
2025-06-15 00:00:00 UTC,1.0905794072361705,583982155.6719332,4632522.723093724
2025-06-16 00:00:00 UTC,1.0936856382082674,585661067.5839888,10078825.342163239
2025-06-17 00:00:00 UTC,1.0941419550376468,636080971.0452423,7524476.209184756
2025-06-18 00:00:00 UTC,1.0932075357174411,635540441.6323655,12007288.86066946
2025-06-19 00:00:00 UTC,1.0948347497998288,636546137.525326,16531713.843294911
2025-06-20 00:00:00 UTC,1.093211714960337,635723724.5276448,17747748.249287847
2025-06-21 00:00:00 UTC,1.0861709246339406,631448863.5518657,1421281.773888403
2025-06-22 00:00:00 UTC,1.094187309265184,636106625.3128057,1153726.0208897432
2025-06-23 00:00:00 UTC,1.0925593462161929,635163080.4924945,984987.8690479045
2025-06-24 00:00:00 UTC,1.0842238622044675,630354718.465352,735423.7226839954
2025-06-25 00:00:00 UTC,1.090624274593046,634072377.9303288,2365657.1772178635
